timestamp,msl,agl,pressure,latitude,longitude,speed,heading,temperature,relative_humidity,internal_temperature,rise_speed
"2024-11-08 19:03:19",981,866,87003,0,,14.55,230.2,20.42,53.3,,5
"2024-11-08 19:03:20",984,869,86969,0,,11.8,218,20.4,53.3,,4.8
"2024-11-08 19:03:21",988,873,86936,38.099233,23.883548,10.2,212.9,20.37,53.35,,4.7
"2024-11-08 19:03:22",991,876,86903,0,,12.7,229.4,20.33,53.4,,4.6
"2024-11-08 19:03:23",994,879,86870,0,,13.95,230.6,20.31,53.5,,4.5
"2024-11-08 19:03:24",998,883,86838,38.099008,23.883243,11,219.2,20.27,53.55,,4.4
"2024-11-08 19:03:25",1001,886,86804,0,,10.35,226.5,20.24,53.65,,4.3
"2024-11-08 19:03:26",1004,889,86770,0,,13.45,230.9,20.2,53.75,,4.2
"2024-11-08 19:03:27",1008,893,86736,38.098792,23.882947,12.7,224.8,20.14,53.85,,4.1
"2024-11-08 19:03:29",1016,901,86652,0,,12.55,227.7,20.13,53.95,,3.9
"2024-11-08 19:03:30",1020,905,86612,38.098578,23.882638,14.25,227.2,20.13,54.05,,3.7
"2024-11-08 19:03:31",1025,910,86567,0,,11.35,236.1,20.07,54.2,,3.6
"2024-11-08 19:03:32",1029,914,86521,0,,13.3,228.3,20.01,54.3,,3.7
"2024-11-08 19:03:33",1034,919,86476,38.098348,23.882297,14.8,227.8,19.96,54.4,,3.8
"2024-11-08 19:03:35",1043,928,86381,0,,13.4,225.8,19.88,54.55,,4
"2024-11-08 19:03:36",1048,933,86334,38.098103,23.881958,14.45,229.2,19.83,54.65,25,4.1
"2024-11-08 19:03:37",1054,939,86273,0,,,233,19.79,54.7,,4.4
"2024-11-08 19:03:38",1060,945,86215,0,,15.3,224.5,19.75,54.8,,4.6
"2024-11-08 19:03:39",1066,951,86158,38.097843,23.881575,20.05,232.9,19.69,54.9,,4.8
"2024-11-08 19:03:40",1071,956,86103,0,,16.85,236.8,19.62,55.05,,4.9
"2024-11-08 19:03:41",1077,962,86046,0,,16.9,227.3,19.54,55.15,,4.9
"2024-11-08 19:03:42",1083,968,85990,38.097558,23.881107,15.95,236.1,19.49,55.3,,5.1
"2024-11-08 19:03:44",1092,977,85898,0,,14.95,222.9,19.37,55.55,,5.2
"2024-11-08 19:03:45",1097,982,85852,38.097305,23.88071,17.4,230.8,19.33,55.7,,5.2
"2024-11-08 19:03:46",1101,986,85803,0,,18.8,235.5,19.28,55.8,,5.2
"2024-11-08 19:03:47",1106,991,85753,0,,17.8,231.2,19.21,55.9,,5.3
"2024-11-08 19:03:48",1111,996,85704,38.097,23.880232,18.1,221.5,19.16,56.05,,5.3
"2024-11-08 19:03:49",1115,1000,85667,0,,17.4,234.3,19.1,56.2,,5.1
"2024-11-08 19:03:50",1119,1004,85633,0,,19.85,242.6,19.05,56.35,,4.9
"2024-11-08 19:03:51",1122,1007,85600,38.096715,23.879717,18.25,229.7,19,56.5,,4.7
"2024-11-08 19:03:52",1126,1011,85557,0,,16.35,243.7,18.95,56.65,,4.7
"2024-11-08 19:03:53",1131,1016,85511,0,,19.85,244.9,18.92,56.7,,4.6
"2024-11-08 19:03:54",1136,1021,85466,38.096457,23.87918,19.65,226.6,18.88,56.75,,4.5
"2024-11-08 19:03:55",1141,1026,85411,0,,16.45,232.5,18.84,56.85,,4.5
"2024-11-08 19:03:56",1146,1031,85358,0,,18.65,229.2,18.78,56.95,,4.5
